Category,Manufacturer,Medicine_Form,Price,Current_Stock,Quantity_Sold,Supplier_Name,Supplier_Lead_Time,Days_To_Expiry,Season,Month,Is_Festival,Avg_Last_7_Days_Sales,Avg_Last_30_Days_Sales,Safety_Stock,Reorder_Level,Storage_Requirements,Stock_to_Safety_Ratio,Sales_Velocity,Future_Demand
0,3,2,166.96,194,43,4,11,348,1,4,0,41,47,41,65,1,4.619047619047619,0.21025641025641026,45
6,4,3,302.46,41,43,4,10,678,1,5,0,39,45,65,56,2,0.6212121212121212,0.9285714285714286,42
5,4,2,156.72,447,18,2,3,354,2,1,0,16,22,22,39,1,19.434782608695652,0.03571428571428571,22
0,3,2,282.07,255,48,2,6,408,0,6,1,49,50,36,95,2,6.891891891891892,0.19140625,52
1,2,0,157.34,198,52,2,4,237,1,3,0,57,52,55,41,2,3.5357142857142856,0.2864321608040201,60
7,0,2,57.78,393,6,2,14,234,0,6,0,7,14,41,47,1,9.357142857142858,0.017766497461928935,12
0,0,0,33.93,295,22,3,9,346,2,1,1,19,21,62,49,0,4.682539682539683,0.06418918918918919,20
2,0,0,277.91,278,19,0,11,461,1,3,0,20,14,51,37,0,5.346153846153846,0.07168458781362007,20
0,0,0,33.93,343,17,3,12,228,1,3,0,13,16,68,74,0,4.971014492753623,0.0377906976744186,22
4,2,0,414.69,61,48,2,13,610,1,3,1,52,39,76,98,1,0.7922077922077922,0.8387096774193549,56
6,0,1,444.0,223,8,1,13,669,1,3,0,6,6,68,52,0,3.2318840579710146,0.026785714285714284,10
7,1,1,357.75,156,56,0,6,912,2,1,0,58,51,26,81,2,5.777777777777778,0.36942675159235666,61
2,5,3,53.22,79,16,2,12,591,1,3,0,13,25,52,47,0,1.490566037735849,0.1625,17
4,1,1,297.94,418,41,1,6,288,0,6,0,45,39,45,54,1,9.08695652173913,0.10739856801909307,47
5,3,0,219.86,353,6,1,2,421,0,7,0,4,10,39,41,0,8.825,0.011299435028248588,10
7,4,0,462.1,189,12,3,6,283,1,3,0,8,10,77,75,2,2.423076923076923,0.042105263157894736,15
0,1,2,184.21,376,55,3,12,620,1,4,0,58,57,32,74,1,11.393939393939394,0.15384615384615385,59
4,4,3,425.25,171,53,2,9,874,0,6,1,50,47,38,96,2,4.384615384615385,0.29069767441860467,50
5,2,3,156.68,196,33,4,10,219,1,4,0,38,32,54,68,1,3.5636363636363635,0.19289340101522842,41
1,4,3,117.68,83,8,2,4,672,1,3,0,11,6,32,71,1,2.515151515151515,0.13095238095238096,16
5,0,2,467.1,125,38,1,7,545,2,2,0,37,45,27,98,1,4.464285714285714,0.29365079365079366,46
7,3,2,123.69,308,50,0,6,652,2,1,1,52,47,78,88,2,3.8987341772151898,0.16828478964401294,56
0,2,1,95.12,252,20,0,8,858,2,1,0,20,16,29,63,2,8.4,0.07905138339920949,26
2,1,3,267.32,46,15,2,14,595,2,1,0,20,12,31,73,1,1.4375,0.425531914893617,24
1,5,3,482.81,410,56,2,11,529,1,4,0,55,52,35,96,2,11.38888888888889,0.13381995133819952,62
0,3,2,282.07,392,51,2,13,587,1,4,0,47,52,43,80,2,8.909090909090908,0.11959287531806616,58
2,4,0,319.2,394,25,2,11,286,1,4,0,24,20,29,56,0,13.133333333333333,0.060759493670886074,26
2,0,2,398.04,212,57,0,2,659,1,4,0,52,56,23,53,0,8.833333333333334,0.24413145539906103,64
5,4,3,241.29,458,44,0,14,758,2,1,0,44,50,74,77,1,6.1066666666666665,0.09586056644880174,47
1,5,0,410.5,59,31,0,9,818,1,3,0,28,29,61,74,0,0.9516129032258065,0.4666666666666667,35
7,4,0,462.1,244,11,3,12,874,1,5,0,10,5,67,76,2,3.588235294117647,0.04081632653061224,15
0,0,2,441.14,239,36,3,11,274,0,6,0,38,46,45,79,1,5.195652173913044,0.15833333333333333,40
5,4,3,241.29,78,52,0,11,485,1,5,0,48,57,25,77,1,3.0,0.6075949367088608,58
1,4,3,117.68,61,45,2,2,216,2,1,0,46,46,63,43,1,0.953125,0.7419354838709677,51
6,3,2,356.47,108,29,1,5,326,2,1,0,31,29,29,39,0,3.6,0.28440366972477066,34
4,0,1,283.65,356,26,1,10,387,2,2,0,22,31,67,39,2,5.235294117647059,0.06162464985994398,31
3,5,2,26.51,167,29,3,14,296,2,2,0,25,35,63,88,0,2.609375,0.1488095238095238,38
6,1,2,486.16,223,51,2,12,283,1,3,1,47,47,71,85,1,3.0972222222222223,0.20982142857142858,56
0,1,3,112.93,398,31,2,14,649,0,6,0,26,32,39,64,1,9.95,0.06516290726817042,36
4,5,3,346.65,88,8,1,13,383,1,4,0,11,10,29,82,1,2.933333333333333,0.12359550561797752,9
1,2,2,70.79,187,24,0,10,728,0,6,0,25,18,21,87,2,8.5,0.13297872340425532,27
5,1,0,477.89,117,34,4,7,455,1,5,0,37,24,69,44,0,1.6714285714285715,0.3135593220338983,41
2,1,0,338.72,344,44,3,3,391,1,5,0,39,40,22,38,2,14.956521739130435,0.11304347826086956,50
5,4,3,241.29,88,19,0,4,399,1,3,1,17,10,28,89,1,3.0344827586206895,0.19101123595505617,23
0,1,2,184.21,194,38,3,6,244,1,4,0,40,44,79,67,1,2.425,0.20512820512820512,40
1,2,1,244.64,345,57,1,10,544,2,1,0,59,56,60,50,1,5.655737704918033,0.17052023121387283,64
2,5,3,53.22,432,55,2,8,114,1,4,0,60,46,50,39,0,8.470588235294118,0.13856812933025403,58
3,3,3,117.96,441,43,4,3,251,2,2,0,38,43,57,96,2,7.603448275862069,0.08597285067873303,43
2,5,2,325.92,227,9,3,12,290,2,1,0,11,1,42,37,0,5.27906976744186,0.04824561403508772,16
1,2,0,157.34,279,9,2,14,688,2,2,0,5,1,73,69,2,3.77027027027027,0.017857142857142856,13
1,4,3,117.68,306,5,2,9,769,2,2,0,1,2,30,73,1,9.870967741935484,0.003257328990228013,7
1,1,1,424.58,265,22,1,6,154,0,6,0,24,26,69,33,0,3.7857142857142856,0.09022556390977443,29
0,4,3,20.27,41,29,2,7,452,1,5,0,30,22,27,57,0,1.4642857142857142,0.7142857142857143,30
7,1,3,94.68,178,34,4,11,360,1,4,0,39,35,45,62,2,3.869565217391304,0.21787709497206703,44
1,2,0,157.34,245,59,2,2,752,1,5,1,64,69,53,46,2,4.537037037037037,0.2601626016260163,67
0,3,2,226.22,155,12,4,13,930,0,6,1,7,16,73,33,2,2.0945945945945947,0.04487179487179487,18
0,0,2,127.2,98,5,3,11,977,0,6,0,3,6,79,56,1,1.225,0.030303030303030304,11
6,0,1,444.0,309,52,1,14,740,1,4,0,53,49,71,67,0,4.291666666666667,0.17096774193548386,53
1,5,0,410.5,470,27,0,4,166,1,5,0,22,17,68,81,0,6.811594202898551,0.04670912951167728,31
7,1,1,362.34,470,6,1,7,332,0,7,0,7,9,66,56,2,7.014925373134329,0.014861995753715499,8
2,5,2,325.92,39,39,3,13,673,0,6,0,41,30,70,61,0,0.5492957746478874,1.025,46
4,5,3,357.54,272,9,3,3,864,1,3,0,7,1,30,91,2,8.774193548387096,0.02564102564102564,15
0,1,0,66.94,349,23,1,8,993,2,2,0,28,29,65,34,2,5.287878787878788,0.08,30
4,4,3,425.25,473,27,2,6,327,1,4,0,29,26,57,99,2,8.155172413793103,0.06118143459915612,31
6,1,3,14.44,382,50,3,8,740,1,5,0,51,45,39,33,1,9.55,0.13315926892950392,54
3,4,3,204.5,160,59,3,4,719,1,3,0,62,50,55,37,1,2.857142857142857,0.38509316770186336,66
5,1,0,477.89,320,41,4,7,656,2,2,0,39,35,36,43,0,8.64864864864865,0.12149532710280374,42
6,0,1,444.0,233,39,1,12,310,1,5,0,34,34,75,46,0,3.0657894736842106,0.1452991452991453,36
6,4,3,89.57,388,54,1,11,594,2,1,0,50,60,78,95,0,4.9113924050632916,0.12853470437017994,63
6,4,0,408.86,49,22,1,6,774,2,2,1,24,19,75,38,2,0.6447368421052632,0.48,27
2,0,0,449.03,329,25,3,13,310,1,5,0,21,21,71,39,1,4.569444444444445,0.06363636363636363,24
1,5,2,72.7,434,14,2,14,489,1,4,0,15,12,26,48,1,16.074074074074073,0.034482758620689655,22
6,3,2,356.47,329,55,1,11,152,1,3,0,59,52,75,38,0,4.328947368421052,0.1787878787878788,62
6,1,3,14.44,407,19,3,7,405,1,3,0,20,20,46,35,1,8.659574468085106,0.049019607843137254,23
7,5,3,212.79,58,38,2,10,206,1,4,0,41,43,21,30,2,2.6363636363636362,0.6949152542372882,47
1,2,0,82.18,326,49,1,7,590,0,6,1,51,57,63,88,2,5.09375,0.1559633027522936,59
0,3,2,226.22,116,44,4,10,948,1,5,0,41,40,58,64,2,1.9661016949152543,0.3504273504273504,46
2,0,0,277.91,76,38,0,10,541,2,2,0,39,41,42,59,0,1.7674418604651163,0.5064935064935064,45
3,0,0,61.98,429,6,4,14,359,1,3,0,10,7,27,72,1,15.321428571428571,0.023255813953488372,16
4,2,0,414.69,372,8,2,10,289,1,4,0,12,5,24,47,1,14.88,0.032171581769437,16
1,2,0,157.34,389,5,2,10,262,1,4,0,9,1,73,74,2,5.256756756756757,0.023076923076923078,7
7,4,0,462.1,354,58,3,3,136,2,2,0,59,52,35,50,2,9.833333333333334,0.16619718309859155,58
1,5,0,410.5,485,51,0,7,942,0,6,0,47,50,70,43,0,6.830985915492958,0.09670781893004116,51
6,0,3,194.11,458,26,1,8,873,1,5,0,28,35,73,43,2,6.1891891891891895,0.06100217864923747,30
0,0,0,33.93,279,52,3,11,507,1,3,0,49,56,27,60,0,9.964285714285714,0.175,57
3,4,3,204.5,404,39,3,12,723,1,4,0,35,42,29,36,1,13.466666666666667,0.08641975308641975,40
7,1,3,346.55,172,54,1,8,788,1,4,0,59,56,62,30,0,2.7301587301587302,0.34104046242774566,60
4,5,3,346.65,199,48,1,7,900,1,5,0,52,41,49,54,1,3.98,0.26,54
6,5,3,467.69,402,52,2,8,533,0,7,0,55,55,72,65,0,5.506849315068493,0.13647642679900746,59
3,3,3,117.96,240,9,4,7,483,2,2,0,13,7,46,50,2,5.1063829787234045,0.05394190871369295,16
2,1,0,338.72,68,22,3,10,293,2,2,0,19,18,61,85,2,1.096774193548387,0.2753623188405797,28
6,4,1,346.07,455,8,1,3,709,1,5,0,10,3,30,95,1,14.67741935483871,0.021929824561403508,8
7,3,2,123.69,492,40,0,2,879,0,6,0,41,34,21,84,2,22.363636363636363,0.08316430020283976,48
5,1,0,477.89,444,55,4,13,227,1,5,0,52,60,59,91,0,7.4,0.11685393258426967,58
1,2,1,446.05,410,20,0,6,612,1,3,0,17,20,30,32,1,13.225806451612904,0.0413625304136253,22
5,4,0,335.8,268,28,3,4,899,2,2,0,31,28,68,81,1,3.8840579710144927,0.11524163568773234,33
4,5,3,357.54,302,52,3,14,407,1,4,0,51,59,59,32,2,5.033333333333333,0.16831683168316833,53
5,2,3,458.29,272,13,0,8,246,1,4,0,16,8,27,36,2,9.714285714285714,0.05860805860805861,14
4,4,3,425.25,108,36,2,6,119,1,4,0,37,32,78,67,2,1.3670886075949367,0.3394495412844037,38
3,4,3,204.5,110,20,3,13,745,0,6,0,16,25,54,88,1,2.0,0.14414414414414414,27
0,3,1,41.1,110,18,1,7,623,2,2,0,20,25,29,93,2,3.6666666666666665,0.18018018018018017,25
0,1,2,184.21,73,45,3,11,1024,0,6,0,50,45,40,49,1,1.7804878048780488,0.6756756756756757,54
1,3,1,345.21,433,12,2,2,376,2,1,0,12,10,61,36,2,6.983870967741935,0.027649769585253458,19
0,3,2,282.07,275,45,2,14,226,2,1,0,44,44,42,96,2,6.395348837209302,0.15942028985507245,53
0,3,2,282.07,263,33,2,4,461,0,6,0,37,31,45,71,2,5.717391304347826,0.14015151515151514,40
3,4,3,204.5,336,16,3,11,792,1,4,0,13,17,64,45,1,5.1692307692307695,0.03857566765578635,22
0,3,1,41.1,47,56,1,3,625,0,6,0,56,49,62,63,2,0.746031746031746,1.1666666666666667,55
0,3,1,41.1,127,49,1,12,232,1,5,0,45,47,41,87,2,3.0238095238095237,0.3515625,56
6,0,3,194.11,271,5,1,6,447,0,7,0,1,10,74,66,2,3.6133333333333333,0.003676470588235294,7
2,5,2,325.92,92,39,3,11,713,2,2,0,39,49,70,47,0,1.295774647887324,0.41935483870967744,42
5,4,2,156.72,197,34,2,14,640,1,3,0,36,44,70,57,1,2.7746478873239435,0.18181818181818182,39
4,0,1,283.65,311,11,1,2,783,0,6,0,15,5,66,71,2,4.641791044776119,0.04807692307692308,16
0,4,3,20.27,223,7,2,4,257,2,1,0,2,10,58,67,0,3.7796610169491527,0.008928571428571428,13
2,5,2,325.92,185,18,3,5,545,1,3,0,20,18,69,70,0,2.642857142857143,0.10752688172043011,27
7,0,2,397.29,211,19,0,13,138,1,5,0,20,29,43,96,2,4.795454545454546,0.09433962264150944,27
0,3,2,166.96,208,41,4,2,215,1,4,0,38,40,42,33,1,4.837209302325581,0.18181818181818182,47
1,5,2,72.7,138,54,2,8,677,2,2,0,50,61,52,49,1,2.6037735849056602,0.3597122302158273,58
3,4,3,204.5,66,58,3,7,530,2,2,0,55,50,34,32,1,1.8857142857142857,0.8208955223880597,58
4,1,1,297.94,160,14,1,7,441,2,2,0,11,20,56,58,1,2.807017543859649,0.06832298136645963,16
2,0,0,277.91,262,51,0,3,507,2,1,0,47,44,41,33,0,6.238095238095238,0.17870722433460076,56
6,5,3,467.69,187,17,2,10,775,2,2,0,18,8,38,41,0,4.794871794871795,0.09574468085106383,18
4,1,3,93.03,342,51,1,4,992,1,5,0,46,52,60,47,2,5.60655737704918,0.13411078717201166,49
2,5,3,53.22,131,7,2,4,323,2,1,1,2,14,65,41,0,1.9848484848484849,0.015151515151515152,8
0,3,2,166.96,187,50,4,4,70,2,1,0,50,42,70,88,1,2.6338028169014085,0.26595744680851063,52
7,5,3,212.79,275,34,2,4,343,2,1,0,33,35,63,58,2,4.296875,0.11956521739130435,36
2,4,0,450.78,138,49,0,3,376,1,5,0,50,55,36,48,1,3.72972972972973,0.3597122302158273,59
5,3,0,219.86,163,42,1,5,624,1,3,0,45,41,66,97,0,2.4328358208955225,0.27439024390243905,49
7,5,3,212.79,79,51,2,12,309,2,1,0,46,53,36,46,2,2.135135135135135,0.575,55
3,3,3,348.06,189,14,4,4,1018,1,3,0,10,12,31,53,0,5.90625,0.05263157894736842,16
1,2,1,244.64,196,49,1,13,655,1,3,0,45,57,45,86,1,4.260869565217392,0.22842639593908629,52
5,4,2,156.72,496,22,2,4,378,0,6,0,24,16,77,49,1,6.358974358974359,0.0482897384305835,22
7,3,2,123.69,68,12,0,7,435,2,1,0,15,14,51,88,2,1.3076923076923077,0.21739130434782608,18
0,0,2,127.2,230,53,3,5,431,1,3,0,58,57,71,46,1,3.1944444444444446,0.2510822510822511,60
3,0,0,61.98,44,46,4,6,398,0,7,0,44,44,72,81,1,0.6027397260273972,0.9777777777777777,53
6,0,2,302.34,466,42,4,7,658,0,6,0,43,34,70,36,1,6.563380281690141,0.09207708779443255,46
2,1,3,366.0,485,36,4,5,845,0,7,0,31,28,20,44,0,23.095238095238095,0.06378600823045268,33
6,5,3,467.69,133,24,2,14,785,0,6,0,26,14,35,73,0,3.6944444444444446,0.19402985074626866,30
0,1,3,112.93,282,46,2,7,894,2,2,0,43,55,68,67,1,4.086956521739131,0.1519434628975265,51
0,2,1,95.12,405,43,0,8,814,2,1,0,45,53,66,54,2,6.044776119402985,0.11083743842364532,46
5,3,0,219.86,201,16,1,6,460,2,2,0,13,15,39,64,0,5.025,0.06435643564356436,22
6,5,3,164.14,424,56,1,6,394,1,3,0,55,53,20,55,1,20.19047619047619,0.12941176470588237,62
1,4,3,117.68,318,8,2,11,809,2,2,0,6,7,62,41,1,5.0476190476190474,0.018808777429467086,9
4,4,3,425.25,67,31,2,3,184,1,3,0,33,31,62,45,2,1.0634920634920635,0.4852941176470588,32
4,4,3,305.04,313,29,3,9,528,2,1,0,30,29,65,63,0,4.742424242424242,0.09554140127388536,34
6,5,3,164.14,499,24,1,6,393,1,4,0,22,14,55,89,1,8.910714285714286,0.044,22
4,4,1,82.18,337,58,2,14,507,1,5,0,56,68,62,71,2,5.349206349206349,0.16568047337278108,61
4,1,3,93.03,296,18,1,8,545,1,4,0,21,19,64,36,2,4.553846153846154,0.0707070707070707,21
3,4,3,204.5,451,38,3,6,669,0,6,0,33,36,35,63,1,12.527777777777779,0.07300884955752213,44
1,5,2,72.7,58,14,2,2,202,1,5,0,17,14,51,78,1,1.1153846153846154,0.288135593220339,23
6,3,2,356.47,63,40,1,6,612,2,2,0,39,35,45,70,0,1.3695652173913044,0.609375,47
2,4,0,319.2,413,40,2,8,607,2,1,0,35,35,22,64,0,17.956521739130434,0.08454106280193237,37
6,0,2,302.34,239,15,4,10,537,1,4,0,18,10,47,74,1,4.979166666666667,0.075,15
0,1,3,112.93,277,34,2,5,209,2,1,0,38,28,42,55,1,6.441860465116279,0.1366906474820144,35
4,1,3,93.03,244,52,1,10,481,0,7,0,50,53,61,50,2,3.935483870967742,0.20408163265306123,56
0,3,2,226.22,298,19,4,5,537,0,6,0,15,13,70,79,2,4.197183098591549,0.05016722408026756,17
3,3,3,117.96,329,14,4,8,534,1,3,0,16,14,44,63,2,7.311111111111111,0.048484848484848485,18
7,5,3,212.79,68,24,2,14,245,2,1,0,19,16,62,50,2,1.0793650793650793,0.2753623188405797,29
4,1,3,93.03,152,44,1,8,384,1,3,0,46,41,75,30,2,2.0,0.3006535947712418,44
6,4,3,302.46,70,54,4,12,787,1,5,0,56,51,69,91,2,1.0,0.7887323943661971,57
4,1,1,129.97,50,34,2,9,372,2,1,0,36,26,63,88,0,0.78125,0.7058823529411765,34
2,4,0,319.2,460,56,2,12,606,0,6,0,52,50,75,99,0,6.052631578947368,0.11279826464208242,60
5,4,0,457.07,436,47,2,6,717,2,1,0,52,56,38,58,0,11.179487179487179,0.11899313501144165,51
3,4,3,204.5,234,41,3,2,228,1,4,0,39,48,30,61,1,7.548387096774194,0.16595744680851063,45
1,3,1,345.21,423,32,2,6,746,1,3,0,27,39,66,42,2,6.313432835820896,0.06367924528301887,38
1,3,1,345.21,189,35,2,5,818,2,2,0,33,38,48,53,2,3.857142857142857,0.1736842105263158,44
1,2,1,244.64,150,44,1,14,771,1,5,0,45,52,33,56,1,4.411764705882353,0.2980132450331126,47
6,3,2,356.47,94,34,1,13,600,1,5,0,38,25,43,78,0,2.1363636363636362,0.4,37
6,4,0,408.86,354,26,1,3,430,2,1,0,23,18,25,47,2,13.615384615384615,0.0647887323943662,26
2,4,0,319.2,313,35,2,13,772,2,2,0,33,35,68,94,0,4.536231884057971,0.10509554140127389,42
7,5,3,212.79,201,6,2,7,65,1,5,0,2,10,35,41,2,5.583333333333333,0.009900990099009901,8
0,0,2,371.5,98,18,4,5,683,2,2,0,15,21,41,56,0,2.3333333333333335,0.15151515151515152,25
1,3,1,345.21,468,23,2,11,246,2,1,1,23,15,26,35,2,17.333333333333332,0.04904051172707889,30
4,4,3,425.25,392,35,2,7,380,1,4,0,34,45,61,88,2,6.32258064516129,0.08651399491094147,36
1,2,2,70.79,291,19,0,2,379,1,4,0,19,13,44,79,2,6.466666666666667,0.06506849315068493,18
0,4,3,20.27,70,44,2,11,407,1,3,0,49,34,49,72,0,1.4,0.6901408450704225,44
2,0,2,291.67,389,7,1,5,251,0,6,0,3,1,55,48,1,6.946428571428571,0.007692307692307693,7
6,2,1,259.78,486,56,2,12,348,2,1,0,53,49,53,57,1,9.0,0.10882956878850103,62
2,0,0,449.03,326,19,3,7,452,1,3,0,14,27,20,91,1,15.523809523809524,0.04281345565749235,23
3,5,2,26.51,461,16,3,6,985,0,7,0,18,11,42,44,0,10.720930232558139,0.03896103896103896,21
1,2,1,446.05,281,36,0,14,1015,1,5,0,36,31,55,38,1,5.017857142857143,0.1276595744680851,36
4,5,3,357.54,366,26,3,9,393,1,3,0,31,34,36,65,2,9.891891891891891,0.08446866485013624,38
0,1,3,112.93,454,14,2,5,446,1,5,0,14,24,41,74,1,10.80952380952381,0.03076923076923077,20
5,0,0,293.32,65,25,1,14,150,1,4,0,24,25,53,63,2,1.2037037037037037,0.36363636363636365,32
0,5,3,141.9,330,35,2,4,633,1,4,0,31,26,37,89,2,8.68421052631579,0.09365558912386707,37
2,1,0,338.72,177,12,3,5,229,1,4,0,16,12,39,57,2,4.425,0.0898876404494382,21
6,4,3,302.46,297,19,4,8,139,1,4,1,24,17,64,55,2,4.569230769230769,0.08053691275167785,29
0,1,3,112.93,316,47,2,10,730,1,3,0,51,42,56,51,1,5.543859649122807,0.1608832807570978,55
1,5,2,72.7,242,13,2,4,351,2,1,0,14,6,42,77,1,5.627906976744186,0.05761316872427984,18
2,1,3,267.32,142,31,2,11,737,0,6,0,34,39,60,88,1,2.3278688524590163,0.23776223776223776,36
0,0,0,33.93,120,19,3,11,630,1,5,1,22,20,50,71,0,2.3529411764705883,0.18181818181818182,22
7,1,3,94.68,382,46,4,11,468,1,4,0,44,45,24,79,2,15.28,0.11488250652741515,49
0,5,2,441.43,474,10,3,4,720,0,7,0,12,18,24,54,1,18.96,0.02526315789473684,20
2,1,3,56.6,144,48,4,6,818,1,3,0,53,39,34,61,2,4.114285714285714,0.36551724137931035,50
7,1,3,346.55,467,32,1,8,565,2,1,0,35,38,65,47,0,7.075757575757576,0.07478632478632478,37
4,1,1,129.97,47,40,2,10,542,0,6,0,42,41,55,54,0,0.8392857142857143,0.875,43
4,5,3,346.65,428,58,1,3,457,0,7,0,53,55,29,55,1,14.266666666666667,0.12354312354312354,60
3,5,2,26.51,55,44,3,12,881,2,2,0,45,44,40,85,0,1.3414634146341464,0.8035714285714286,52
3,4,3,204.5,402,5,3,2,341,1,5,0,9,7,69,55,1,5.742857142857143,0.022332506203473945,15
4,5,3,357.54,435,33,3,11,136,2,2,0,36,27,59,30,2,7.25,0.08256880733944955,36
3,5,2,26.51,232,13,3,8,643,1,3,0,11,21,58,92,0,3.9322033898305087,0.04721030042918455,23
6,1,2,486.16,37,12,2,10,710,2,1,0,15,15,59,35,1,0.6166666666666667,0.39473684210526316,18
1,1,1,424.58,183,49,1,6,699,2,2,0,52,56,60,88,0,3.0,0.2826086956521739,53
4,1,1,297.94,391,44,1,2,576,0,7,0,49,52,29,38,1,13.033333333333333,0.125,52
2,2,1,323.23,179,28,4,11,582,1,4,0,31,32,37,37,1,4.7105263157894735,0.17222222222222222,33
2,4,0,450.78,411,35,0,3,344,1,3,0,31,27,64,51,1,6.323076923076923,0.07524271844660194,34
6,0,2,292.13,414,53,2,6,450,2,2,0,57,48,43,76,0,9.409090909090908,0.13734939759036144,59
6,2,1,343.08,248,30,0,10,649,1,4,0,32,27,62,48,1,3.9365079365079363,0.1285140562248996,35
7,4,0,462.1,187,33,3,6,76,0,6,0,34,40,39,30,2,4.675,0.18085106382978725,36
2,0,2,291.67,310,12,1,14,777,2,1,0,13,20,76,59,1,4.025974025974026,0.04180064308681672,22
3,0,0,61.98,117,15,4,5,235,2,1,0,20,19,29,70,1,3.9,0.1694915254237288,25
2,0,2,291.67,167,22,1,12,487,1,5,0,20,22,58,72,1,2.830508474576271,0.11904761904761904,29
6,0,3,194.11,263,28,1,2,657,2,1,1,28,35,69,75,2,3.757142857142857,0.10606060606060606,35
6,4,0,408.86,487,5,1,10,736,1,3,1,10,1,51,83,2,9.365384615384615,0.020491803278688523,7
2,1,3,366.0,183,40,4,11,522,2,2,0,45,41,21,72,0,8.318181818181818,0.24456521739130435,49
7,0,2,57.78,231,30,2,8,78,1,5,0,25,26,32,82,1,7.0,0.10775862068965517,30
0,3,2,282.07,367,42,2,6,255,2,1,0,38,41,63,56,2,5.734375,0.10326086956521739,44
1,2,1,446.05,74,54,0,12,836,2,2,0,52,52,29,37,1,2.466666666666667,0.6933333333333334,53
7,1,3,346.55,257,20,1,12,445,1,5,0,25,20,61,44,0,4.145161290322581,0.09689922480620156,30
4,4,3,103.44,361,39,4,11,296,1,3,0,34,32,60,52,2,5.918032786885246,0.09392265193370165,41
5,4,2,156.72,209,46,2,4,871,1,3,0,45,52,70,96,1,2.943661971830986,0.21428571428571427,49
4,4,3,305.04,447,42,3,9,838,1,4,0,37,37,61,95,0,7.209677419354839,0.08258928571428571,48
5,0,2,467.1,490,42,1,8,651,0,6,0,42,36,61,52,1,7.903225806451613,0.0855397148676171,46
6,0,2,302.34,376,30,4,14,724,1,3,0,34,24,73,55,1,5.081081081081081,0.09018567639257294,30
2,0,0,449.03,401,18,3,5,770,0,6,0,16,23,23,47,1,16.708333333333332,0.03980099502487562,24
6,4,0,408.86,60,17,1,6,114,0,6,0,17,25,58,40,2,1.0169491525423728,0.2786885245901639,19
4,0,1,283.65,301,10,1,6,412,1,5,0,7,15,78,87,2,3.810126582278481,0.023178807947019868,13
0,3,2,166.96,397,21,4,2,727,1,3,1,18,15,48,48,1,8.10204081632653,0.04522613065326633,22
1,2,0,82.18,70,59,1,9,189,0,6,0,58,69,49,75,2,1.4,0.8169014084507042,69
5,1,0,477.89,55,7,4,10,272,1,5,0,7,6,64,36,0,0.8461538461538461,0.125,10
4,3,1,437.94,398,15,2,8,197,1,4,0,13,14,60,34,1,6.524590163934426,0.03258145363408521,19
2,4,0,53.6,212,38,3,8,425,2,2,0,43,42,24,66,2,8.48,0.20187793427230047,43
5,4,3,241.29,423,40,0,12,892,0,7,1,42,30,48,82,1,8.63265306122449,0.09905660377358491,39
2,0,3,246.09,405,32,0,6,716,1,5,1,31,41,51,48,0,7.788461538461538,0.07635467980295567,41
5,3,0,219.86,34,15,1,2,803,2,2,0,13,6,36,62,0,0.918918918918919,0.37142857142857144,13
5,3,0,219.86,112,8,1,3,98,1,5,1,7,2,44,53,0,2.488888888888889,0.061946902654867256,6
2,0,0,449.03,401,12,3,3,406,1,3,0,8,17,34,67,1,11.457142857142857,0.01990049751243781,12
0,0,2,371.5,85,32,4,13,285,1,4,0,34,38,76,33,0,1.103896103896104,0.3953488372093023,42
6,1,2,486.16,433,7,2,10,657,0,6,0,9,10,47,73,1,9.020833333333334,0.020737327188940093,17
6,0,2,292.13,222,36,2,2,462,1,3,1,38,45,29,35,0,7.4,0.17040358744394618,46
7,0,2,57.78,420,18,2,8,635,1,4,0,14,15,60,61,1,6.885245901639344,0.0332541567695962,16
7,0,2,397.29,58,27,0,10,880,1,5,0,23,34,47,59,2,1.2083333333333333,0.3898305084745763,32
2,5,3,53.22,115,49,2,4,121,1,5,0,45,50,31,55,0,3.59375,0.3879310344827586,56
3,5,2,26.51,303,34,3,10,583,2,1,0,38,35,45,47,0,6.586956521739131,0.125,39
2,0,0,449.03,32,27,3,8,449,1,4,0,30,17,57,56,1,0.5517241379310345,0.9090909090909091,32
4,5,3,357.54,435,20,3,13,314,1,5,0,25,29,70,30,2,6.126760563380282,0.05733944954128441,25
2,1,0,338.72,181,9,3,5,283,0,6,1,4,16,74,64,2,2.4133333333333336,0.02197802197802198,14
0,5,2,441.43,70,7,3,7,506,1,3,0,11,1,62,47,1,1.1111111111111112,0.15492957746478872,13
0,3,2,226.22,160,47,4,12,781,1,5,0,42,40,48,97,2,3.2653061224489797,0.2608695652173913,46
6,4,3,302.46,105,31,4,4,702,0,6,0,33,34,23,62,2,4.375,0.3113207547169811,32
6,5,3,164.14,193,15,1,3,646,0,7,0,13,9,72,46,1,2.643835616438356,0.06701030927835051,19
4,1,3,93.03,457,15,1,7,532,1,4,0,10,7,41,72,2,10.880952380952381,0.021834061135371178,16
1,5,2,72.7,435,58,2,12,892,2,2,0,60,59,35,41,1,12.083333333333334,0.13761467889908258,62
0,3,1,41.1,111,42,1,2,378,1,5,0,41,41,78,30,2,1.4050632911392404,0.36607142857142855,42
2,1,0,338.72,86,40,3,8,804,0,6,0,41,40,43,54,2,1.9545454545454546,0.47126436781609193,45
